Date, Close/Last, Volume, Open, High, Low
12/12/2013, $159.38, 1326473, $160.15, $161.42, $158.76
12/11/2013, $160.38, 1299031, $164.06, $170.51, $160.12
12/10/2013, $163.55, 1913074, $165.99, $166.39, $161.1
12/09/2013, $166.16, 1085873, $166.75, $167.8, $165.64
12/06/2013, $166.73, 1530109, $164.3, $168.15, $163.52
12/05/2013, $162.9, 1227511, $161.05, $163.45, $159.97
12/04/2013, $161.05, 1133479, $161.57, $162.24, $159.34
12/03/2013, $162.62, 1518059, $163.13, $163.67, $161.29
12/02/2013, $163.38, 1066979, $163.46, $164.61, $162.21
11/29/2013, $163.07, 492515, $163.93, $163.93, $162.421
11/27/2013, $163.7, 807887, $163.43, $165.47, $162.7975
11/26/2013, $162.53, 1576930, $163, $164.02, $161.3
11/25/2013, $162.92, 718317, $164.68, $165, $162.57
11/22/2013, $164.83, 684428, $163.14, $165, $162.93
11/21/2013, $162.95, 750694, $163.58, $164.91, $162.18
11/20/2013, $163.2, 911545, $160.82, $163.52, $159.85
11/19/2013, $160.85, 1121993, $162.94, $163.45, $160.45
11/18/2013, $162.95, 1162099, $165.51, $166.32, $162.22
11/15/2013, $165.27, 1429284, $163.29, $165.47, $163
11/14/2013, $163.43, 931813, $163.35, $164.49, $162.07
11/13/2013, $162.88, 1220278, $161.36, $162.96, $159.21
11/12/2013, $161.66, 1680275, $160.18, $163.56, $159.13
11/11/2013, $160.28, 1903342, $157.38, $160.61, $156.77
11/08/2013, $156.73, 1399256, $155.01, $156.87, $154.53
11/07/2013, $154.41, 1514397, $156.09, $158.49, $153.42
11/06/2013, $156.09, 1232178, $157.34, $159.69, $155.86
11/05/2013, $156.53, 1046736, $157.25, $157.87, $155.25
11/04/2013, $157.4, 956558, $158.06, $158.14, $155.2
11/01/2013, $158.12, 1045724, $155.14, $158.15, $154.86
10/31/2013, $154.58, 1425501, $156.39, $157.13, $154.57
10/30/2013, $156.63, 2162136, $155.24, $157.09, $154.9717
10/29/2013, $154.27, 3127581, $152.97, $154.6999, $151.26
10/28/2013, $145.86, 1801466, $147.68, $148.15, $144.91
10/25/2013, $148.15, 1266440, $146.3, $149.19, $146.01
10/24/2013, $146.42, 1080480, $146.42, $147.12, $145.56
10/23/2013, $145.75, 1678811, $145.84, $146.12, $143.71
10/22/2013, $146.89, 1657680, $146.71, $147.95, $146.3
10/21/2013, $146.6, 1077921, $147.15, $148, $145.52
10/18/2013, $146.92, 1480639, $147.75, $148, $144.766
10/17/2013, $146.87, 1427098, $142.67, $147.22, $142.66
10/16/2013, $144.05, 1317407, $140.72, $144.336, $140.6
10/15/2013, $140.54, 1108544, $141.8, $142.85, $140.5
10/14/2013, $141.65, 821917, $140.51, $141.91, $139.46
10/11/2013, $141.71, 819335, $141.23, $143.06, $140.24
10/10/2013, $140.68, 1318205, $138.8, $142.85, $138.8
10/09/2013, $137.3, 2134600, $140.51, $141.69, $136.52
10/08/2013, $139.8, 2418226, $143.71, $143.71, $138.841
10/07/2013, $144.16, 1371002, $146.17, $146.78, $144.07
10/04/2013, $146.9, 1637626, $143.69, $149.8, $143.69
10/03/2013, $144.49, 2283842, $145.89, $147.47, $144.49
10/02/2013, $146.38, 2177184, $145, $147.48, $143.82
10/01/2013, $145.1, 1773444, $144, $145.76, $142.26
09/30/2013, $144, 9667625, $143.5, $144.11, $142.06
09/27/2013, $144.3, 2479852, $142.7, $145.5, $141.35
09/26/2013, $142.67, 1796685, $139.32, $143.19, $138.76
09/25/2013, $139.09, 864142, $139.9, $140.78, $138.73
09/24/2013, $139.33, 1049546, $138.42, $139.77, $137.311
09/23/2013, $138.6, 1176412, $136.33, $138.84, $136.33
09/20/2013, $135.5, 2523352, $138.89, $139.12, $135.5
09/19/2013, $138.4, 680913, $139.49, $139.78, $137.786
09/18/2013, $139.1, 1268643, $137.5, $139.14, $136.54
09/17/2013, $137.69, 858388, $136.99, $138.07, $136.29
09/16/2013, $136.81, 845195, $137.98, $138.35, $136.39
09/13/2013, $135.59, 538226, $136.22, $136.9875, $135.1
09/12/2013, $136.39, 1280241, $135.42, $137.06, $135
09/11/2013, $135.15, 1137524, $135.93, $136.075, $134.75
09/10/2013, $135.68, 1116160, $136.19, $137.35, $135.5
09/09/2013, $135.9, 901913, $137.4, $138.44, $135.58
09/06/2013, $137.39, 1348269, $140.02, $140.9398, $137.14
09/05/2013, $140.06, 1112110, $138.76, $140.97, $138.76
09/04/2013, $139, 2039702, $136.76, $140.14, $136.58
09/03/2013, $136.94, 1184319, $136.68, $138.089, $135.955
