Date, Close/Last, Volume, Open, High, Low
09/07/2012, $79.41, 4623439, $80.1, $80.34, $79.05
09/06/2012, $79.4, 4576257, $78.74, $79.71, $78.65
09/05/2012, $78.03, 5563847, $78.32, $78.32, $77.49
09/04/2012, $78.35, 4728733, $79.7, $80.07, $77.915
08/31/2012, $79.85, 3216069, $79.79, $80.48, $79.16
08/30/2012, $79.06, 3705415, $79.53, $79.88, $78.37
08/29/2012, $80.17, 2458901, $80.77, $80.8599, $80.05
08/28/2012, $80.64, 3781571, $80.36, $80.94, $79.96
08/27/2012, $80.56, 4735497, $80.3, $81.11, $79.82
08/24/2012, $80.08, 3303231, $79.05, $80.2, $79
08/23/2012, $79.2, 2493258, $79.4, $79.6, $78.78
08/22/2012, $79.66, 3645893, $79.05, $79.95, $79.01
08/21/2012, $79.27, 3725065, $80.11, $80.54, $79.2
08/20/2012, $80.08, 6136490, $80.28, $81.19, $79.79
08/17/2012, $80.37, 4875226, $79.45, $80.4, $79
08/16/2012, $78.77, 3660996, $77.42, $79.11, $77.42
08/15/2012, $77.99, 3241204, $77.25, $78.17, $77.06
08/14/2012, $77.78, 3080729, $77.69, $78.26, $77.4201
08/13/2012, $77.47, 2220806, $77.72, $77.88, $76.84
08/10/2012, $77.89, 2734190, $76.72, $77.92, $76.49
08/09/2012, $77.03, 2519538, $77.47, $77.53, $76.33
08/08/2012, $77.48, 3204066, $78.06, $78.455, $77.24
08/07/2012, $78.12, 4896167, $77.2, $78.51, $77.1
08/06/2012, $76.65, 3358506, $77.22, $77.6799, $76.62
08/03/2012, $76.81, 4170693, $74.92, $77.2479, $74.92
08/02/2012, $74.44, 4493121, $74.26, $74.79, $73.1
08/01/2012, $74.79, 4138260, $74.9, $75.37, $74.41
07/31/2012, $74.44, 3506690, $74.64, $75.08, $74.29
07/30/2012, $74.97, 4437965, $74.27, $75.5803, $74.27
07/27/2012, $74.28, 4973197, $73.445, $74.98, $72.64
07/26/2012, $72.93, 6466663, $72.98, $75.31, $72.34
07/25/2012, $72.61, 4082769, $72.44, $73.24, $71.9
07/24/2012, $71.94, 3680232, $73.1, $73.33, $71.4
07/23/2012, $73.28, 2867339, $73.76, $73.76, $72.05
07/20/2012, $74.23, 4502538, $75.35, $75.46, $74.11
07/19/2012, $75.82, 3589472, $74.92, $76, $74.52
07/18/2012, $74.85, 3134628, $73.66, $75.18, $73.13
07/17/2012, $73.6, 3077075, $73.55, $74.3, $72.34
07/16/2012, $73.21, 2594585, $73.44, $73.57, $72.31
07/13/2012, $73.59, 3089482, $71.94, $73.66, $71.94
07/12/2012, $71.84, 3767590, $71.66, $72.39, $70.95
07/11/2012, $72.51, 4992520, $74.08, $74.08, $72.26
07/10/2012, $74.15, 4187257, $75.73, $75.97, $73.61
07/09/2012, $74.33, 3223851, $74, $74.61, $73.76
07/06/2012, $74.09, 3620029, $74.72, $74.78, $73.37
07/05/2012, $75.39, 2323350, $75.59, $75.92, $75.15
07/03/2012, $75.75, 1527946, $74.85, $75.95, $74.78
07/02/2012, $75.04, 3517899, $75.4, $76.13, $74.52
06/29/2012, $75.53, 5113460, $73.94, $75.57, $73.91
06/28/2012, $72.6, 4821785, $73.48, $73.59, $71.86
06/27/2012, $74.16, 2699185, $73.98, $74.28, $73.76
06/26/2012, $73.63, 3457546, $73.81, $74, $72.82
06/25/2012, $73.75, 2792096, $74.7, $74.7, $73.5601
06/22/2012, $75.2, 5024968, $75.15, $75.48, $74.81
06/21/2012, $74.82, 4143546, $76.56, $77.05, $74.74
06/20/2012, $75.91, 3438293, $76.36, $76.7198, $75.45
06/19/2012, $76.4, 4259091, $75.59, $77, $75.59
06/18/2012, $75, 3211478, $74.3, $75.25, $74.01
06/15/2012, $74.49, 6684165, $74.23, $74.5, $73.62
06/14/2012, $74.14, 7831942, $73.59, $74.73, $73.53
06/13/2012, $73.54, 8202783, $74.35, $74.45, $72.96
06/12/2012, $74.35, 6598637, $73.63, $74.6, $73.63
06/11/2012, $74.62, 2377310, $76.18, $76.38, $74.51
06/08/2012, $75.5, 2959335, $75.16, $75.74, $74.9
06/07/2012, $75.4, 5744610, $74.93, $76.09, $74.69
06/06/2012, $73.64, 4198441, $71.53, $73.66, $71.49
06/05/2012, $70.88, 4439678, $70.95, $71.37, $70.71
06/04/2012, $71.45, 4188892, $71.92, $72.07, $70.8
06/01/2012, $72.02, 4862557, $72.71, $73.28, $71.78
05/31/2012, $74.11, 4015192, $74.25, $74.77, $73.7548
05/30/2012, $73.74, 3538305, $74.33, $74.56, $73.63
05/29/2012, $75.09, 5761050, $73.76, $75.13, $73.45
05/25/2012, $73.02, 2528576, $73.29, $73.84, $72.78
05/24/2012, $73.5, 3436576, $74.17, $74.21, $72.6
05/23/2012, $74.06, 4226184, $73.35, $74.24, $72.44
05/22/2012, $73.94, 4969597, $74.14, $74.8, $73.59
05/21/2012, $73.7, 3913042, $72.59, $73.75, $72.37
05/18/2012, $72.38, 5762659, $73.56, $73.6, $72.14
05/17/2012, $73.33, 4219489, $74.66, $74.68, $73.28
05/16/2012, $74.7, 4408982, $76.13, $76.22, $74.61
05/15/2012, $76.17, 3978920, $75.84, $77.05, $75.61
05/14/2012, $75.95, 4389319, $76.34, $76.6, $75.65
05/11/2012, $77.18, 2362783, $76.86, $78.02, $76.72
05/10/2012, $77.29, 2856202, $77.46, $77.92, $77.08
05/09/2012, $77.01, 4998188, $77.53, $77.91, $76.76
05/08/2012, $78.82, 3029902, $78.52, $79, $77.69
05/07/2012, $78.91, 2824312, $78.89, $79.42, $78.82
05/04/2012, $79.48, 2524863, $80.66, $80.72, $79.29
05/03/2012, $80.91, 2298168, $81.45, $81.66, $80.54
05/02/2012, $81.55, 2222531, $81.18, $81.67, $80.84
05/01/2012, $81.43, 2424603, $81.5, $82.24, $80.67
04/30/2012, $81.64, 2480247, $81.98, $82.46, $81.325
04/27/2012, $82, 2510500, $81.63, $82.1, $81.46
04/26/2012, $81.25, 3088972, $79.87, $81.36, $79.53
04/25/2012, $79.81, 4127351, $80.64, $81.08, $79.34
04/24/2012, $79.85, 3732325, $80.23, $80.75, $79.26
04/23/2012, $79.75, 4871716, $80.1, $80.25, $79.39
04/20/2012, $81, 3620855, $80.61, $81.54, $80.61
04/19/2012, $80.4, 2660508, $81.09, $81.58, $80
04/18/2012, $81.2, 2604002, $80.96, $81.45, $80.85
04/17/2012, $81.24, 2991255, $80.37, $81.6, $80.11
04/16/2012, $79.88, 3183234, $80.13, $80.96, $79.61
04/13/2012, $79.8, 3252141, $80.56, $80.93, $79.74
04/12/2012, $81.17, 2742808, $79.6, $81.46, $79.59
04/11/2012, $79.63, 3710328, $79.44, $80.03, $79.13
04/10/2012, $78.48, 5025087, $79.81, $80.07, $78.35
04/09/2012, $80.23, 3201475, $80.82, $80.82, $79.96
04/05/2012, $81.6, 2483011, $81.55, $82.16, $81.3825
04/04/2012, $81.92, 2970392, $81.74, $82.09, $81.41
04/03/2012, $82.2, 3265021, $82.63, $83.11, $81.77
04/02/2012, $82.73, 3336641, $82.5, $83.57, $81.91
03/30/2012, $82.94, 3497379, $82.96, $83.27, $82.28
03/29/2012, $82.32, 3752898, $81.13, $82.38, $81
03/28/2012, $81.52, 4873046, $83.26, $83.26, $81.12
03/27/2012, $83.11, 3632752, $83.43, $83.5, $82.85
03/26/2012, $83.5, 3560504, $82.56, $83.52, $82.51
03/23/2012, $81.8, 3819406, $82.04, $82.29, $81.52
03/22/2012, $82.07, 5156710, $82.2, $82.41, $81.54
03/21/2012, $82.72, 3380371, $83.5, $83.52, $82.41
03/20/2012, $83.26, 4558045, $83.87, $84.09, $83.075
03/19/2012, $84.62, 4611190, $85.72, $85.72, $84.56
03/16/2012, $85.48, 8007934, $87, $87.358, $85.23
03/15/2012, $86.89, 7203170, $86.89, $87.5, $85.9
03/14/2012, $86.81, 6995899, $86.35, $86.9, $85.85
03/13/2012, $86.57, 7589607, $84.51, $86.73, $84.055
03/12/2012, $83.99, 3592261, $83.84, $84.23, $83.69
03/09/2012, $83.55, 2511076, $83.49, $83.915, $83.23
03/08/2012, $83.53, 2739598, $83.52, $83.99, $83.01
03/07/2012, $82.57, 4266004, $81.9, $82.87, $81.71
03/06/2012, $81.39, 4839237, $82.61, $82.68, $81.01
03/05/2012, $83.29, 3156529, $84.12, $84.195, $82.86
03/02/2012, $84.54, 3601198, $83.92, $84.645, $83.9
03/01/2012, $84.16, 4036230, $83.86, $84.44, $83.67
02/29/2012, $83.87, 4177336, $83.8, $84.32, $83.53
02/28/2012, $83.47, 2573448, $83.72, $83.79, $83.11
02/27/2012, $83.63, 3043026, $83.32, $84.12, $82.83
02/24/2012, $83.97, 3288948, $83.71, $84.54, $83.57
02/23/2012, $83.49, 4702566, $84.2, $84.64, $83.01
02/22/2012, $83.95, 3175484, $83.9, $84.3, $83.44
02/21/2012, $83.96, 3600603, $84.3, $84.635, $83.26
02/17/2012, $83.78, 3817397, $83.83, $84.19, $83.4706
02/16/2012, $83.22, 4170681, $82.55, $83.33, $82.48
02/15/2012, $82.6, 6470996, $84.64, $84.68, $82.48
